NTD ID,Agency Name,Reporter Type,Reporting Module,Primary Mode Served,Facility ID,Facility Type,Facility Name,Street Address,City,State,ZIP Code,Latitude,Longitude, Square Feet ,Section of a Larger Facility,Year Built or Reconstructed as New,LonLat,full_address,lon_digits,lat_digits,coordinates,County,Category,Definition
60008,"Metropolitan Transit Authority of Harris County, Texas ",Full Reporter,Urban,Bus Rapid Transit,19485,Simple At-Grade Platform Station,BRT Station - West Alabama NB,2801 1/2 Post Oak Blvd,Houston,TX,77056,29.73773,-95.46065,463,0,2020,"(-95.46065, 29.73773)","2801 1/2 Post Oak Blvd, Houston, TX ,77056.0",5,5,"(29.7537742, -95.4517889)",Harris County,4,Sun Belt Systems
60008,"Metropolitan Transit Authority of Harris County, Texas ",Full Reporter,Urban,Bus Rapid Transit,19486,Simple At-Grade Platform Station,BRT Station - West Alabama SB,2800 1/2 Post Oak Blvd,Houston,TX,77056,29.73771,-95.46072,463,0,2020,"(-95.46072, 29.73771)","2800 1/2 Post Oak Blvd, Houston, TX ,77056.0",5,5,"(29.7537742, -95.4517889)",Harris County,4,Sun Belt Systems
60008,"Metropolitan Transit Authority of Harris County, Texas ",Full Reporter,Urban,Bus Rapid Transit,19487,Simple At-Grade Platform Station,BRT Station - Westheimer NB,2591 1/2 Post Oak Blvd,Houston,TX,77056,29.74129,-95.46097,463,0,2020,"(-95.46097, 29.74129)","2591 1/2 Post Oak Blvd, Houston, TX ,77056.0",5,5,"(29.7537742, -95.4517889)",Harris County,4,Sun Belt Systems
60008,"Metropolitan Transit Authority of Harris County, Texas ",Full Reporter,Urban,Bus Rapid Transit,19488,Simple At-Grade Platform Station,BRT Station - Westheimer SB,2600 1/2 Post Oak Blvd,Houston,TX,77056,29.7406,-95.46084,463,0,2020,"(-95.46084, 29.7406)","2600 1/2 Post Oak Blvd, Houston, TX ,77056.0",5,4,"(29.7537742, -95.4517889)",Harris County,4,Sun Belt Systems
60008,"Metropolitan Transit Authority of Harris County, Texas ",Full Reporter,Urban,Bus Rapid Transit,19489,Simple At-Grade Platform Station,BRT Station - Guilford Court NB,2291 1/2 Post Oak Blvd,Houston,TX,77056,29.74458,-95.46112,463,0,2020,"(-95.46112, 29.74458)","2291 1/2 Post Oak Blvd, Houston, TX ,77056.0",5,5,"(29.7537742, -95.4517889)",Harris County,4,Sun Belt Systems
60008,"Metropolitan Transit Authority of Harris County, Texas ",Full Reporter,Urban,Bus Rapid Transit,19490,Simple At-Grade Platform Station,BRT Station - Guilford Court SB,2110 1/2 Post Oak Blvd,Houston,TX,77056,29.744,-95.46115,463,0,2020,"(-95.46115, 29.744)","2110 1/2 Post Oak Blvd, Houston, TX ,77056.0",5,3,"(29.7537742, -95.4517889)",Harris County,4,Sun Belt Systems
60008,"Metropolitan Transit Authority of Harris County, Texas ",Full Reporter,Urban,Bus Rapid Transit,19491,Simple At-Grade Platform Station,BRT Station - Ambassador Way NB,1891 1/2 Post Oak Blvd,Houston,TX,77056,29.74714,-95.46114,463,0,2020,"(-95.46114, 29.74714)","1891 1/2 Post Oak Blvd, Houston, TX ,77056.0",5,5,"(29.7537742, -95.4517889)",Harris County,4,Sun Belt Systems
60008,"Metropolitan Transit Authority of Harris County, Texas ",Full Reporter,Urban,Bus Rapid Transit,19492,Simple At-Grade Platform Station,BRT Station - Ambassador Way SB,1910 1/2 Post Oak Blvd,Houston,TX,77056,29.74652,-95.46121,463,0,2020,"(-95.46121, 29.74652)","1910 1/2 Post Oak Blvd, Houston, TX ,77056.0",5,5,"(29.7537742, -95.4517889)",Harris County,4,Sun Belt Systems
60008,"Metropolitan Transit Authority of Harris County, Texas ",Full Reporter,Urban,Bus Rapid Transit,19493,Simple At-Grade Platform Station,BRT Station - San Felipe NB,1691 1/2 Post Oak Blvd,Houston,TX,77056,29.75071,-95.46115,463,0,2020,"(-95.46115, 29.75071)","1691 1/2 Post Oak Blvd, Houston, TX ,77056.0",5,5,"(29.7537742, -95.4517889)",Harris County,4,Sun Belt Systems
60008,"Metropolitan Transit Authority of Harris County, Texas ",Full Reporter,Urban,Bus Rapid Transit,19494,Simple At-Grade Platform Station,BRT Station - San Felipe SB,1700 1/2 Post Oak Blvd,Houston,TX,77056,29.75004,-95.46132,463,0,2020,"(-95.46132, 29.75004)","1700 1/2 Post Oak Blvd, Houston, TX ,77056.0",5,5,"(29.7537742, -95.4517889)",Harris County,4,Sun Belt Systems
60008,"Metropolitan Transit Authority of Harris County, Texas ",Full Reporter,Urban,Bus Rapid Transit,19495,Simple At-Grade Platform Station,BRT Station - Four Oaks NB,1491 1/2 Post Oak Blvd,Houston,TX,77056,29.75281,-95.4597,463,0,2020,"(-95.4597, 29.75281)","1491 1/2 Post Oak Blvd, Houston, TX ,77056.0",4,5,"(29.7537742, -95.4517889)",Harris County,4,Sun Belt Systems
60008,"Metropolitan Transit Authority of Harris County, Texas ",Full Reporter,Urban,Bus Rapid Transit,19496,Simple At-Grade Platform Station,BRT Station - Four Oaks SB,1510 1/2 Post Oak Blvd,Houston,TX,77056,29.75237,-95.46037,463,0,2020,"(-95.46037, 29.75237)","1510 1/2 Post Oak Blvd, Houston, TX ,77056.0",5,5,"(29.7537742, -95.4517889)",Harris County,4,Sun Belt Systems
60008,"Metropolitan Transit Authority of Harris County, Texas ",Full Reporter,Urban,Bus Rapid Transit,19497,Simple At-Grade Platform Station,BRT Station - Uptown Park NB,791 1/2 Post Oak Blvd,Houston,TX,77056,29.75377,-95.45744,463,0,2020,"(-95.45744, 29.75377)","791 1/2 Post Oak Blvd, Houston, TX ,77056.0",5,5,"(29.7537742, -95.4517889)",Harris County,4,Sun Belt Systems
60008,"Metropolitan Transit Authority of Harris County, Texas ",Full Reporter,Urban,Bus Rapid Transit,19498,Simple At-Grade Platform Station,BRT Station - Uptown Park SB,800 1/2 Post Oak Blvd #B,Houston,TX,77056,29.75386,-95.45806,463,0,2020,"(-95.45806, 29.75386)","800 1/2 Post Oak Blvd #B, Houston, TX ,77056.0",5,5,"(29.7537742, -95.4517889)",Harris County,4,Sun Belt Systems
60017,Central Oklahoma Transportation and Parking Authority,Full Reporter,Urban,Streetcar Rail,17141,Simple At-Grade Platform Station,1-EAST BRICKTOWN,21 S JOE CARTER AVE ,OKLAHOMA CITY,OK,73104,35.4655741,-97.506114,624,0,2017,"(-97.506114, 35.4655741)","21 S JOE CARTER AVE , OKLAHOMA CITY, OK ,73104.0",6,7,"(35.4662185, -97.50601259999999)",Oklahoma County,6,Modern Streetcar
60017,Central Oklahoma Transportation and Parking Authority,Full Reporter,Urban,Streetcar Rail,17142,Simple At-Grade Platform Station,2-BALLPARK,201 JOHNNY BENCH DRIVE,OKLAHOMA CITY,OK,73104,35.4643283,-97.5088322,480,0,2017,"(-97.5088322, 35.4643283)","201 JOHNNY BENCH DRIVE, OKLAHOMA CITY, OK ,73104.0",7,7,"(35.4642491, -97.5088959)",Oklahoma County,6,Modern Streetcar
60017,Central Oklahoma Transportation and Parking Authority,Full Reporter,Urban,Streetcar Rail,17143,Simple At-Grade Platform Station,3-SANTA FE HUB,5 E RENO AVENUE,OKLAHOMA CITY,OK,73104,35.4643263,-97.5120226,480,0,2017,"(-97.5120226, 35.4643263)","5 E RENO AVENUE, OKLAHOMA CITY, OK ,73104.0",7,7,"(35.46457400000001, -97.5116231)",Oklahoma County,6,Modern Streetcar
60017,Central Oklahoma Transportation and Parking Authority,Full Reporter,Urban,Streetcar Rail,17144,Simple At-Grade Platform Station,4-ARENA,147 W RENO AVENUE,OKLAHOMA CITY,OK,73102,35.4643592,-97.5150977,480,0,2017,"(-97.5150977, 35.4643592)","147 W RENO AVENUE, OKLAHOMA CITY, OK ,73102.0",7,7,"(35.4642521, -97.5153602)",Oklahoma County,6,Modern Streetcar
60017,Central Oklahoma Transportation and Parking Authority,Full Reporter,Urban,Streetcar Rail,17145,Simple At-Grade Platform Station,5-SCISSORTAIL PARK,327 THUNDER DRIVE,OKLAHOMA CITY,OK,73102,35.4624277,-97.5167542,930,0,2018,"(-97.5167542, 35.4624277)","327 THUNDER DRIVE, OKLAHOMA CITY, OK ,73102.0",7,7,"(35.4628915, -97.5161914)",Oklahoma County,6,Modern Streetcar
60017,Central Oklahoma Transportation and Parking Authority,Full Reporter,Urban,Streetcar Rail,17146,Simple At-Grade Platform Station,6-MYRIAD GARDENS,2 S HUDSON AVENUE,OKLAHOMA CITY,OK,73102,35.4661055,-97.5194301,520,0,2018,"(-97.5194301, 35.4661055)","2 S HUDSON AVENUE, OKLAHOMA CITY, OK ,73102.0",7,7,"(35.4664349, -97.51954049999999)",Oklahoma County,6,Modern Streetcar
60017,Central Oklahoma Transportation and Parking Authority,Full Reporter,Urban,Streetcar Rail,17147,Simple At-Grade Platform Station,7-LIBRARY,112 N HUDSON AVENUE,OKLAHOMA CITY,OK,73102,35.4686281,-97.519406,720,0,2018,"(-97.519406, 35.4686281)","112 N HUDSON AVENUE, OKLAHOMA CITY, OK ,73102.0",6,7,"(35.4679768, -97.5189982)",Oklahoma County,6,Modern Streetcar
60017,Central Oklahoma Transportation and Parking Authority,Full Reporter,Urban,Streetcar Rail,17148,Simple At-Grade Platform Station,8-TRANSIT CENTER,420 N HUDSON AVENUE,OKLAHOMA CITY,OK,73102,35.4716439,-97.5193264,672,0,2018,"(-97.5193264, 35.4716439)","420 N HUDSON AVENUE, OKLAHOMA CITY, OK ,73102.0",7,7,"(35.471694, -97.51909219999999)",Oklahoma County,6,Modern Streetcar
60017,Central Oklahoma Transportation and Parking Authority,Full Reporter,Urban,Streetcar Rail,17149,Simple At-Grade Platform Station,9-FEDERAL COURTHOUSE,130 NW 4TH STREET,OKLAHOMA CITY ,OK,73102,35.4718639,-97.5159596,480,0,2018,"(-97.5159596, 35.4718639)","130 NW 4TH STREET, OKLAHOMA CITY , OK ,73102.0",7,7,"(35.471849, -97.516111)",Oklahoma County,6,Modern Streetcar
60017,Central Oklahoma Transportation and Parking Authority,Full Reporter,Urban,Streetcar Rail,17150,Simple At-Grade Platform Station,10-BROADWAY AVENUE,510 N BROADWAY AVENUE,OKLAHOMA CITY,OK,73102,35.4724438,-97.5142113,500,0,2018,"(-97.5142113, 35.4724438)","510 N BROADWAY AVENUE, OKLAHOMA CITY, OK ,73102.0",7,7,"(35.4723824, -97.513941)",Oklahoma County,6,Modern Streetcar
60017,Central Oklahoma Transportation and Parking Authority,Full Reporter,Urban,Streetcar Rail,17151,Simple At-Grade Platform Station,11-AUTOMOBILE ALLEY,826 N BROADWAY AVENUE,OKLAHOMA CITY,OK,73102,35.4758325,-97.514095,480,0,2018,"(-97.514095, 35.4758325)","826 N BROADWAY AVENUE, OKLAHOMA CITY, OK ,73102.0",6,7,"(35.4758428, -97.51380549999999)",Oklahoma County,6,Modern Streetcar
60017,Central Oklahoma Transportation and Parking Authority,Full Reporter,Urban,Streetcar Rail,17152,Simple At-Grade Platform Station,12-CAMPBELL ART PARK,1138 N BROADWAY AVENUE,OKLAHOMA CITY ,OK,73103,35.4799131,-97.5139082,648,0,2018,"(-97.5139082, 35.4799131)","1138 N BROADWAY AVENUE, OKLAHOMA CITY , OK ,73103.0",7,7,"(35.4793644, -97.5140553)",Oklahoma County,6,Modern Streetcar
60017,Central Oklahoma Transportation and Parking Authority,Full Reporter,Urban,Streetcar Rail,17153,Simple At-Grade Platform Station,13-NORTH HUDSON,337 NW 11TH STREET,OKLAHOMA CITY,OK,73103,35.4800569,-97.5188978,480,0,2018,"(-97.5188978, 35.4800569)","337 NW 11TH STREET, OKLAHOMA CITY, OK ,73103.0",7,7,"(35.4802278, -97.5187315)",Oklahoma County,6,Modern Streetcar
60017,Central Oklahoma Transportation and Parking Authority,Full Reporter,Urban,Streetcar Rail,17154,Simple At-Grade Platform Station,14-DEWEY AVENUE,1125 N DEWEY AVENUE,OKLAHOMA CITY,OK,73103,35.4795025,-97.5227273,480,0,2018,"(-97.5227273, 35.4795025)","1125 N DEWEY AVENUE, OKLAHOMA CITY, OK ,73103.0",7,7,"(35.4791654, -97.5232991)",Oklahoma County,6,Modern Streetcar
60017,Central Oklahoma Transportation and Parking Authority,Full Reporter,Urban,Streetcar Rail,17155,Simple At-Grade Platform Station,15-MIDTOWN,402 NW 10TH STREET,OKLAHOMA CITY,OK,73103,35.4781767,-97.5194328,550,0,2018,"(-97.5194328, 35.4781767)","402 NW 10TH STREET, OKLAHOMA CITY, OK ,73103.0",7,7,"(35.4779469, -97.5196352)",Oklahoma County,6,Modern Streetcar
60017,Central Oklahoma Transportation and Parking Authority,Full Reporter,Urban,Streetcar Rail,17156,Simple At-Grade Platform Station,16-NW 10TH STREET,202 NW 10TH STREET,OKLAHOMA CITY,OK,73103,35.4781054,-97.5165203,480,0,2018,"(-97.5165203, 35.4781054)","202 NW 10TH STREET, OKLAHOMA CITY, OK ,73103.0",7,7,"(35.4779461, -97.51650099999999)",Oklahoma County,6,Modern Streetcar
60017,Central Oklahoma Transportation and Parking Authority,Full Reporter,Urban,Streetcar Rail,17157,Simple At-Grade Platform Station,17-LAW SCHOOL,801 N ROBINSON AVE,OKLAHOMA CITY,OK,73102,35.4752981,-97.5162552,480,0,2018,"(-97.5162552, 35.4752981)","801 N ROBINSON AVE, OKLAHOMA CITY, OK ,73102.0",7,7,"(35.4750656, -97.5162012)",Oklahoma County,6,Modern Streetcar
60017,Central Oklahoma Transportation and Parking Authority,Full Reporter,Urban,Streetcar Rail,17158,Simple At-Grade Platform Station,18-MEMORIAL MUSEUM,503 N ROBINSON AVENUE,OKLAHOMA CITY ,OK,73102,35.4721471,-97.5163601,560,0,2017,"(-97.5163601, 35.4721471)","503 N ROBINSON AVENUE, OKLAHOMA CITY , OK ,73102.0",7,7,"(35.4723407, -97.5165121)",Oklahoma County,6,Modern Streetcar
60017,Central Oklahoma Transportation and Parking Authority,Full Reporter,Urban,Streetcar Rail,17159,Simple At-Grade Platform Station,19-BUSINESS DISTRICT,203 N ROBINSON AVENUE,OKLAHOMA CITY,OK,73102,35.4690103,-97.5164853,528,0,2018,"(-97.5164853, 35.4690103)","203 N ROBINSON AVENUE, OKLAHOMA CITY, OK ,73102.0",7,7,"(35.4685533, -97.51667839999999)",Oklahoma County,6,Modern Streetcar
60017,Central Oklahoma Transportation and Parking Authority,Full Reporter,Urban,Streetcar Rail,17160,Simple At-Grade Platform Station,20-CENTURY CENTER,154 W SHERIDAN AVENUE,OKLAHOMA CITY,OK,73104,35.4663597,-97.5154582,576,0,2018,"(-97.5154582, 35.4663597)","154 W SHERIDAN AVENUE, OKLAHOMA CITY, OK ,73104.0",7,7,"(35.46646, -97.51576890000001)",Oklahoma County,6,Modern Streetcar
60017,Central Oklahoma Transportation and Parking Authority,Full Reporter,Urban,Streetcar Rail,17161,Simple At-Grade Platform Station,21-BRICKTOWN,6 E SHERIDAN AVENUE,OKLAHOMA CITY,OK,73104,35.4663595,-97.5116775,500,0,2017,"(-97.5116775, 35.4663595)","6 E SHERIDAN AVENUE, OKLAHOMA CITY, OK ,73104.0",7,7,"(35.466444, -97.5121296)",Oklahoma County,6,Modern Streetcar
60017,Central Oklahoma Transportation and Parking Authority,Full Reporter,Urban,Streetcar Rail,17162,Simple At-Grade Platform Station,22-MICKEY MANTLE,126 E SHERIDAN AVENUE,OKLAHOMA CITY,OK,73104,35.4663756,-97.5094618,577,0,2017,"(-97.5094618, 35.4663756)","126 E SHERIDAN AVENUE, OKLAHOMA CITY, OK ,73104.0",7,7,"(35.4661458, -97.5093777)",Oklahoma County,6,Modern Streetcar
60019,City of Albuquerque,Full Reporter,Urban,Bus Rapid Transit,18900,Exclusive Platform Station,ART Station - West Central,6060 Central Avenue SW,Albuquerque,NM,87105,35.080945,-106.7045667,910,0,2018,"(nan, nan)","6060 Central Avenue SW, Albuquerque, NM ,87105.0",7,6,"(35.080945, -106.7045667)",Bernalillo County,7,Bus Rapid Transit
60019,City of Albuquerque,Full Reporter,Urban,Bus Rapid Transit,18901,Exclusive Platform Station,ART Station - The Bluffs,5330 Central Avenue SW,Albuquerque,NM,87105,35.0826668,-106.6982869,910,0,2018,"(nan, nan)","5330 Central Avenue SW, Albuquerque, NM ,87105.0",7,7,"(35.0826668, -106.6982869)",Bernalillo County,7,Bus Rapid Transit
60019,City of Albuquerque,Full Reporter,Urban,Bus Rapid Transit,18902,Exclusive Platform Station,ART Station - Town of Atrisco,4040 Central Avenue SW,Albuquerque,NM,87105,35.0857116,-106.6851153,910,0,2018,"(nan, nan)","4040 Central Avenue SW, Albuquerque, NM ,87105.0",7,7,"(35.0857116, -106.6851153)",Bernalillo County,7,Bus Rapid Transit
60019,City of Albuquerque,Full Reporter,Urban,Bus Rapid Transit,18903,Exclusive Platform Station,ART Station - BioPark,2620 Central Ave SW,Albuquerque,NM,87104,35.0928812,-106.6779845,910,0,2018,"(nan, nan)","2620 Central Ave SW, Albuquerque, NM ,87104.0",7,7,"(35.0928812, -106.6779845)",Bernalillo County,7,Bus Rapid Transit
60019,City of Albuquerque,Full Reporter,Urban,Bus Rapid Transit,18904,Exclusive Platform Station,ART Station - Old Town,2024 Central Avenue SW,Albuquerque,NM,87104,35.0943284,-106.6699452,910,0,2018,"(nan, nan)","2024 Central Avenue SW, Albuquerque, NM ,87104.0",7,7,"(35.0943284, -106.6699452)",Bernalillo County,7,Bus Rapid Transit
60019,City of Albuquerque,Full Reporter,Urban,Bus Rapid Transit,18905,Exclusive Platform Station,ART Station - West Downtown,1512 Central Ave SW,Albuquerque,NM,87104,35.0897967,-106.6648254,780,0,2018,"(nan, nan)","1512 Central Ave SW, Albuquerque, NM ,87104.0",7,7,"(35.08979670000001, -106.6648254)",Bernalillo County,7,Bus Rapid Transit
60019,City of Albuquerque,Full Reporter,Urban,Bus Rapid Transit,18906,Exclusive Platform Station,ART Station - Main Library,541 Copper NW,Albuquerque,NM,87102,35.0860292,-106.6534492,650,0,2018,"(nan, nan)","541 Copper NW, Albuquerque, NM ,87102.0",7,7,"(35.0860292, -106.6534492)",Bernalillo County,7,Bus Rapid Transit
60019,City of Albuquerque,Full Reporter,Urban,Bus Rapid Transit,18907,Exclusive Platform Station,ART Station - Barelas,602 Gold Avenue SW,Albuquerque,NM,87102,35.0836976,-106.6545696,650,0,2018,"(nan, nan)","602 Gold Avenue SW, Albuquerque, NM ,87102.0",7,7,"(35.0836976, -106.6545696)",Bernalillo County,7,Bus Rapid Transit
60019,City of Albuquerque,Full Reporter,Urban,Bus Rapid Transit,18908,Exclusive Platform Station,ART Station - Downtown,10 Copper Avenue NW,Albuquerque,NM,87102,35.0847532,-106.648012,650,0,2018,"(nan, nan)","10 Copper Avenue NW, Albuquerque, NM ,87102.0",6,7,"(35.0847532, -106.648012)",Bernalillo County,7,Bus Rapid Transit
60019,City of Albuquerque,Full Reporter,Urban,Bus Rapid Transit,18910,Exclusive Platform Station,ART Station - EDo,560 Central Avenue SE,Albuquerque,NM,87102,35.083201,-106.6410179,780,0,2018,"(nan, nan)","560 Central Avenue SE, Albuquerque, NM ,87102.0",7,6,"(35.083201, -106.6410179)",Bernalillo County,7,Bus Rapid Transit
60019,City of Albuquerque,Full Reporter,Urban,Bus Rapid Transit,18911,Exclusive Platform Station,ART Station - Presbyterian,1250 Central Avenue SE,Albuquerque,NM,87106,35.0825114,-106.6367012,910,0,2018,"(nan, nan)","1250 Central Avenue SE, Albuquerque, NM ,87106.0",7,7,"(35.0825114, -106.6367012)",Bernalillo County,7,Bus Rapid Transit
60019,City of Albuquerque,Full Reporter,Urban,Bus Rapid Transit,18912,Exclusive Platform Station,ART Station - UNM / CNM,1806 Central Avenue SE,Albuquerque,NM,87106,35.0813174,-106.6264222,910,0,2018,"(nan, nan)","1806 Central Avenue SE, Albuquerque, NM ,87106.0",7,7,"(35.0813174, -106.6264222)",Bernalillo County,7,Bus Rapid Transit
60019,City of Albuquerque,Full Reporter,Urban,Bus Rapid Transit,18913,Exclusive Platform Station,ART Station - UNM / Popejoy,2340 Central Avenue SE,Albuquerque,NM,87106,35.0810231,-106.6199779,"1,820",0,2018,"(nan, nan)","2340 Central Avenue SE, Albuquerque, NM ,87106.0",7,7,"(35.0810231, -106.6199779)",Bernalillo County,7,Bus Rapid Transit
60019,City of Albuquerque,Full Reporter,Urban,Bus Rapid Transit,18914,Exclusive Platform Station,ART Station - Nob Hill,3150 Central Avenue SE,Albuquerque,NM,87106,35.0804871,-106.6096517,910,0,2018,"(nan, nan)","3150 Central Avenue SE, Albuquerque, NM ,87106.0",7,7,"(35.0804871, -106.6096517)",Bernalillo County,7,Bus Rapid Transit
60019,City of Albuquerque,Full Reporter,Urban,Bus Rapid Transit,18915,Exclusive Platform Station,ART Station - Nob Hill East,3730 Central Avenue SE,Albuquerque,NM,87108,35.0795324,-106.6022949,910,0,2018,"(nan, nan)","3730 Central Avenue SE, Albuquerque, NM ,87108.0",7,7,"(35.0795324, -106.6022949)",Bernalillo County,7,Bus Rapid Transit
60019,City of Albuquerque,Full Reporter,Urban,Bus Rapid Transit,18916,Exclusive Platform Station,ART Station - Highland,4340 Central Avenue SE,Albuquerque,NM,87108,35.0788281,-106.5956339,910,0,2018,"(nan, nan)","4340 Central Avenue SE, Albuquerque, NM ,87108.0",7,7,"(35.0788281, -106.5956339)",Bernalillo County,7,Bus Rapid Transit
60019,City of Albuquerque,Full Reporter,Urban,Bus Rapid Transit,18917,Exclusive Platform Station,ART Station - San Mateo,5230 Central Avenue SE,Albuquerque,NM,87108,35.0778473,-106.5866297,910,0,2018,"(nan, nan)","5230 Central Avenue SE, Albuquerque, NM ,87108.0",7,7,"(35.0778473, -106.5866297)",Bernalillo County,7,Bus Rapid Transit
60019,City of Albuquerque,Full Reporter,Urban,Bus Rapid Transit,18918,Exclusive Platform Station,ART Station - International District,7030 Central Avenue SE,Albuquerque,NM,87108,35.0755755,-106.5688009,"1,300",0,2018,"(nan, nan)","7030 Central Avenue SE, Albuquerque, NM ,87108.0",7,7,"(35.0755755, -106.5688009)",Bernalillo County,7,Bus Rapid Transit
60019,City of Albuquerque,Full Reporter,Urban,Bus Rapid Transit,19009,Exclusive Platform Station,ART Station - ATC,120 First Street SW,Albuquerque,NM,87102,35.0834058,-106.6477065,699,0,2018,"(nan, nan)","120 First Street SW, Albuquerque, NM ,87102.0",7,7,"(35.08340580000001, -106.6477065)",Bernalillo County,7,Bus Rapid Transit
60019,City of Albuquerque,Full Reporter,Urban,Bus Rapid Transit,20187,Exclusive Platform Station,ART Station - San Pedro,6016 Central Ave SE,Albuquerque,NM,87108,35.0765693,-106.5793316,910,0,2022,"(nan, nan)","6016 Central Ave SE, Albuquerque, NM ,87108.0",7,7,"(35.0765693, -106.5793316)",Bernalillo County,7,Bus Rapid Transit
60048,Capital Metropolitan Transportation Authority,Full Reporter,Urban,Hybrid Rail,168,At-Grade Fixed Guideway Station,Lakeline Station,13701 Lyndhurst St. ,Austin,TX,78729,30.480738,-97.787068,"2,232",0,2009,"(-97.787068, 30.480738)","13701 Lyndhurst St. , Austin, TX ,78729.0",6,6,"(30.4807622, -97.78708340000001)",Williamson County,4,Sun Belt Systems
60048,Capital Metropolitan Transportation Authority,Full Reporter,Urban,Hybrid Rail,170,At-Grade Fixed Guideway Station,Howard Station,3710 Howard Ln. ,Austin,TX,78727,30.44052,-97.698926,"2,232",0,2010,"(-97.698926, 30.44052)","3710 Howard Ln. , Austin, TX ,78727.0",6,5,"(30.4410368, -97.701758)",Travis County,4,Sun Belt Systems
60048,Capital Metropolitan Transportation Authority,Full Reporter,Urban,Hybrid Rail,172,At-Grade Fixed Guideway Station,Leander Station,800 U.S. N 183,Austin,TX,78750,30.251397,-97.682533,"2,232",0,2007,"(-97.682533, 30.251397)","800 U.S. N 183, Austin, TX ,78750.0",6,6,"(30.4559256, -97.7919221)",Williamson County,4,Sun Belt Systems
60048,Capital Metropolitan Transportation Authority,Full Reporter,Urban,Hybrid Rail,178,At-Grade Fixed Guideway Station,Crestview Station,6920 North Lamar Blvd.,Austin,TX,78752,30.337293,-97.719462,"2,232",0,2009,"(-97.719462, 30.337293)","6920 North Lamar Blvd., Austin, TX ,78752.0",6,6,"(30.337216, -97.719498)",Travis County,4,Sun Belt Systems
60048,Capital Metropolitan Transportation Authority,Full Reporter,Urban,Hybrid Rail,179,At-Grade Fixed Guideway Station,Downtown Station,401 E. 4th Street,Austin,TX,78701,30.26524,-97.73991,"15,500",0,2020,"(-97.73991, 30.26524)","401 E. 4th Street, Austin, TX ,78701.0",5,5,"(30.2648319, -97.7396035)",Travis County,4,Sun Belt Systems
60048,Capital Metropolitan Transportation Authority,Full Reporter,Urban,Hybrid Rail,180,At-Grade Fixed Guideway Station,Kramer Station,2427 ½ Kramer Ln.,Austin,TX,78758,30.393075,-97.716156,"2,232",0,2009,"(-97.716156, 30.393075)","2427 ½ Kramer Ln., Austin, TX ,78758.0",6,6,"(30.3867362, -97.7062548)",Travis County,4,Sun Belt Systems
60048,Capital Metropolitan Transportation Authority,Full Reporter,Urban,Hybrid Rail,181,At-Grade Fixed Guideway Station,Highland Station,6420 ½ Airport Blvd.,Austin,TX,78752,30.329036,-97.71581,"2,232",0,2009,"(-97.71581, 30.329036)","6420 ½ Airport Blvd., Austin, TX ,78752.0",5,6,"(30.2959096, -97.7080269)",Travis County,4,Sun Belt Systems
60048,Capital Metropolitan Transportation Authority,Full Reporter,Urban,Hybrid Rail,182,At-Grade Fixed Guideway Station,MLK Jr. Station,1719 Alexander Ave.,Austin,TX,78702,30.279937,-97.709382,"2,232",0,2009,"(-97.709382, 30.279937)","1719 Alexander Ave., Austin, TX ,78702.0",6,6,"(30.2803802, -97.7092055)",Travis County,4,Sun Belt Systems
60048,Capital Metropolitan Transportation Authority,Full Reporter,Urban,Hybrid Rail,183,At-Grade Fixed Guideway Station,Plaza Saltillo Station,412 Comal St.,Austin,TX,78702,30.261914,-97.727245,"2,232",0,1998,"(-97.727245, 30.261914)","412 Comal St., Austin, TX ,78702.0",6,6,"(30.2619527, -97.72726399999999)",Travis County,4,Sun Belt Systems
60056,Dallas Area Rapid Transit,Full Reporter,Urban,Commuter Rail,10896,Simple At-Grade Platform Station,Downtown Irving/Heritage Crossing Station ,201 Rock Island Rd,Irving,TX,76060,32.814444,-96.947459,900,0,2000,"(-96.947459, 32.814444)","201 Rock Island Rd, Irving, TX ,76060.0",6,6,"(32.8147198, -96.9478334)",Dallas County,4,Sun Belt Systems
60056,Dallas Area Rapid Transit,Full Reporter,Urban,Commuter Rail,10926,Simple At-Grade Platform Station,Medical/ Market Center Station,Medical District Dr. & Southwestern Medical Ave,Dallas,TX,75207,32.809298,-96.839988,"9,000",0,1996,"(-96.839988, 32.809298)","Medical District Dr. & Southwestern Medical Ave, Dallas, TX ,75207.0",6,6,"(32.8083767, -96.8368261)",Dallas County,4,Sun Belt Systems
60056,Dallas Area Rapid Transit,Full Reporter,Urban,Commuter Rail,10958,Exclusive Platform Station,West Irving Station ,4200 Jackson St,Irving,TX,75061,32.817236,-97.006894,"11,220",0,2000,"(-97.006894, 32.817236)","4200 Jackson St, Irving, TX ,75061.0",6,6,"(32.8171195, -97.007989)",Dallas County,4,Sun Belt Systems
60056,Dallas Area Rapid Transit,Full Reporter,Urban,Light Rail,10870,Simple At-Grade Platform Station,8th & Corinth Station-Grade ,1740 East 8th Street ,Dallas,TX,75203,32.748584,-96.797923,"12,800",0,1996,"(-96.797923, 32.748584)","1740 East 8th Street , Dallas, TX ,75203.0",6,6,"(32.7484502, -96.79876379999999)",Dallas County,4,Sun Belt Systems
